Wage
39042
39042
39042
40352
40352
40352
40352
43326
45053
45261
45261
45677
45781
46072
47902
48048
48298
49566
49629
49629
49629
49629
49733
49733
50066
50066
50066
50066
50066
50066
51979
52541
52541
52541
53614
54912
55162
55307
55307
55578
55682
55682
55682
55682
55744
55994
56680
56846
56846
57512
57512
57512
57512
57512
57512
57512
57512
58677
58677
59010
59010
59010
59093
59093
59600
59738
60070
60070
60070
60237
60258
60258
60424
60590
60674
61589
61818
61818
61818
61963
61963
62067
62192
62338
62338
62338
62338
62920
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63190
63232
63440
63440
63440
63440
63440
63586
63669
63690
63690
63690
63690
63690
63690
63690
63752
63752
63752
64480
64522
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64800
64875
65125
65187
65208
65208
65208
65208
65208
65208
65395
65582
65666
66851
66851
66851
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
66893
67538
67538
67642
67642
67642
67642
67642
67642
68370
68390
68390
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68509
69098
69243
69243
69243
69243
69243
69243
69243
69243
69534
69638
69638
69638
69638
70034
70034
70034
70034
70034
70034
70096
70138
70221
70221
70221
70304
70803
71032
71219
71365
71926
72010
72010
72010
72010
72010
72010
72010
72010
72010
72010
72010
72176
72176
72176
72176
72176
72363
72363
72363
72363
72654
73091
73091
73112
73112
73112
73112
73112
73174
73174
73174
73174
73174
73174
73174
73174
73174
73174
73174
73216
73486
73486
73486
74110
74110
74402
74402
74402
74402
74402
74402
74402
74402
74402
74422
74485
74610
74672
74672
74755
74755
74755
74984
75525
75525
75525
75525
75525
75525
75525
75525
75525
75525
75525
75525
75525
75525
75525
75795
75858
75858
75858
76045
76107
76107
76107
76107
76107
76107
76107
76107
76107
76107
76107
76107
76107
76107
76107
76211
76274
76274
76274
76294
76294
76294
76294
76294
76294
76294
76294
76315
76315
76315
76315
76835
76835
76835
76835
76835
76835
77293
77480
77480
77480
77626
77626
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78458
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78520
78902
79290
79456
79456
79456
79456
79726
79830
79830
79830
79830
79872
79934
80142
80184
80184
80184
80184
80787
81203
81203
81203
81203
81203
81203
81203
81203
81203
81203
81203
81203
81432
81432
81432
81432
81432
81432
81432
81432
81432
81432
81432
81682
81682
81682
82098
82118
82139
82139
82139
82139
82139
82139
82139
82139
82139
82139
82139
82139
82139
82139
82592
82592
82600
82971
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83138
83179
83179
83179
83179
83179
83179
83179
83179
83179
83179
83179
83179
83179
83179
83346
83346
83664
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83678
83782
84115
84115
84115
84115
84115
84157
84198
84198
84198
84198
84302
84379
84448
84448
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84739
84906
84906
84906
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85176
85426
85426
85426
85426
85426
85426
85426
85654
85779
85779
85779
85800
85800
85800
85800
85800
85800
85800
85800
85862
86195
86278
86278
86278
86278
86278
86278
86278
86362
