Wage
42120
44907
47902
50086
51106
51106
53269
53434
56032
58406
59030
59654
59738
60736
60762
60986
60986
61693
61922
64002
64043
64189
64189
64626
64688
65416
66144
66144
66144
66456
66748
67434
67977
68085
68367
69077
69110
69971
70096
70588
70646
70886
71005
71032
71157
71282
71593
71593
71698
72030
72090
72090
72197
72488
73008
73174
73237
73528
73715
73715
73715
73852
73924
73986
73986
74345
74706
74866
75234
75338
75338
75421
75505
75505
75505
75843
75843
75941
76102
76160
76170
76294
76555
76652
76760
76794
77033
77106
77248
77314
77488
77813
77869
78187
78582
78603
78612
78957
79539
79830
79840
80184
80262
80262
80288
80288
80746
80865
80933
81263
81266
81545
81545
81598
81682
82118
82763
83346
83495
83512
83762
84176
84302
84717
84834
84885
85176
85176
85298
85407
85488
85503
85579
85842
85842
86054
86133
86237
86237
86237
86237
86237
86362
86611
86619
86624
86785
87094
87131
87176
87214
87355
87355
87360
87475
87618
87651
87680
87818
88003
88275
88275
88275
88275
88275
88379
88462
88860
89175
89253
89253
89586
89586
89671
89814
90168
90168
90355
90355
90420
90563
90625
90646
90646
90813
90823
91333
91395
91395
91395
91395
91499
91562
91562
91793
92206
92206
92206
92206
92206
92290
92435
92456
92456
92456
92471
92471
92518
92539
92539
92597
92768
92789
92789
92789
92789
92797
92797
92976
92976
93113
93142
93170
93385
93385
93499
93615
93698
93882
93974
94328
94328
94443
94513
94513
94513
94668
94668
94674
94765
94765
94765
94765
94765
94765
94765
94765
94765
94786
94863
95285
95285
95285
95285
95285
95507
95507
95522
96013
96138
96283
96283
96408
96408
96448
96450
96450
96460
96460
96572
96572
96637
96640
96640
96753
96866
96866
96866
96866
96907
96907
97240
97282
97318
97525
97525
97709
97718
97968
98360
98465
98465
98465
98487
98563
98609
98640
98657
98755
98876
98987
99036
99114
99140
99195
99195
99195
99258
99258
99258
99258
99258
99258
99258
99258
99258
99258
99258
99258
99258
99258
99258
99278
99382
99454
99459
99462
99466
99466
99466
99466
99590
99590
99590
99590
99590
99590
99590
99601
99667
99694
99757
99760
100006
100006
100006
100042
100042
100110
100110
100170
100231
100231
100339
100381
100396
100422
100422
100422
100422
100422
100422
100464
100506
100526
100526
100526
100600
100672
100741
100752
100752
100755
100755
100755
100755
100755
100755
100755
100755
100755
100755
100774
100774
100774
100796
100876
100909
100942
101065
101065
101065
101096
101096
101096
101096
101096
101096
101447
101447
101465
101465
101465
101698
101811
101837
101876
102045
102045
102086
102138
102211
102211
102274
102293
102347
102357
102357
102357
102357
102357
102357
102357
102357
102461
102604
102742
102773
103008
103008
103022
103174
103189
103189
103189
103189
103189
103189
103189
103189
103189
103189
103192
103335
103434
103926
104042
104063
104125
104164
104208
104270
104291
104402
104402
104423
104489
104489
104520
104520
104520
104564
104564
104600
104630
104645
104666
104666
104666
104733
104733
104737
104833
105178
105206
105511
105530
105784
105865
105865
105865
105934
105934
105934
105934
106110
106184
106184
106184
106184
106184
106184
106246
106256
106267
106309
106309
106475
106558
106746
106803
106954
106954
106954
107078
107245
107246
107370
107370
107370
107384
107655
107739
107918
107918
107973
107973
107973
108132
108132
108264
108395
108588
108632
108747
109200
109501
109639
109740
109824
109824
109960
110115
110115
110198
110290
110358
110466
110477
110477
110552
110718
110719
110781
110781
110871
111035
111197
111363
111384
111488
111488
111557
111557
111613
111613
111613
111667
111721
111925
111970
111987
112280
112332
112830
112923
112965
112965
112965
112965
112965
113235
113381
113381
113464
113610
113610
113725
113755
113755
113838
113880
113922
113922
114005
114005
114005
114017
114026
114068
114242
114392
114564
114564
114638
114878
114885
115040
115040
115107
115278
115596
115751
115773
115794
115794
115794
115939
115967
115967
115967
115967
116642
116709
116709
117444
117444
117444
117444
117444
117478
117478
117532
117532
117603
117603
117612
117645
117685
117685
117698
117724
117787
117787
117787
117894
117894
117894
117894
117894
117936
117939
118076
118146
118146
118165
118479
118706
118706
118726
119120
119120
119309
119309
119350
119723
119725
119725
119725
119725
119865
119926
119968
119968
119968
119968
119987
120031
120120
120224
120224
120453
121014
121014
121014
121222
121222
121222
121222
121222
121222
121222
121222
121222
121222
121795
121955
122007
122007
122101
122626
122733
122803
123178
123178
123261
123398
123398
123490
123611
123645
124509
124509
126069
126547
126547
126591
126630
127171
127214
127379
127379
127421
127421
127494
127837
127837
127837
127843
128232
128398
128753
129114
129973
130229
130229
130312
131477
131568
131568
131568
131726
131726
131853
131906
131976
132142
132142
132142
132142
132142
132142
132142
132142
132142
133349
133349
133349
133349
133387
133747
133806
133806
133980
133980
134389
134389
134636
134754
135637
136573
136573
136573
136573
136906
137711
137738
138230
138230
138343
138362
138362
138362
138362
138362
138362
138362
138362
138445
138445
138445
138445
138445
138445
138445
138445
140427
141128
142064
142064
142214
142324
142324
142324
142324
142517
142517
143645
144136
144265
146286
147846
150571
154565
154592
156619
157477
157477
157477
157477
157477
157477
157609
