Wage
36421
37752
37752
37752
37752
40352
40352
40352
40352
45261
45261
45261
45261
45261
45261
45469
45469
45490
45490
45760
46072
46072
46592
46883
46883
46883
46883
47466
49213
49920
50066
50066
50066
50086
50211
51938
51938
51938
54475
54475
55307
55307
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
55682
56077
56077
56077
56077
56077
56077
56077
56077
56077
56077
56077
56077
56264
56264
56368
56971
57096
57678
57907
57949
57949
58011
58011
58157
58739
58781
58781
59030
59134
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
59883
60070
60133
60133
60133
60133
60133
60133
60133
60133
60133
60570
60570
60632
60632
60632
60674
61173
61173
61422
61589
61734
61776
61797
62088
62254
62754
62754
62941
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63045
63315
63398
63440
63440
63440
63440
63440
63440
63440
63440
63440
63752
63898
63898
63898
63898
63898
64002
64043
64522
64522
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
64688
65000
65042
65125
65125
65125
65125
65270
65270
65395
65395
65915
65915
66622
66622
66622
66685
66789
67350
67350
67350
67600
67642
67642
67642
67642
67642
67642
67642
67642
67808
68099
68162
68390
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68411
68432
68890
68890
69160
69243
69243
69243
69243
69243
69306
69638
69638
69805
69846
69971
69971
69971
70096
70096
70138
70138
70138
70179
70387
70387
70387
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71032
71136
71136
71136
71136
71136
71136
